asin,keywordName,link
B0714N1BN5,coffee pods dark roast,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3NDU4OTA1ODczMTU3NDIzOjE3NTA2OTcwOTk6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDAyMjQwODEzNDcwMjo6MDo6&url=%2FFlavor-Coffee-Variety-Recyclable-Single%2Fdp%2FB0714N1BN5%2Fref%3Dsxin_17_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.2da95b6c-f59a-4699-bc43-d0ff036c6388%253Aamzn1.sym.2da95b6c-f59a-4699-bc43-d0ff036c6388%26cv_ct_cx%3Dcoffee%2Bpods%2Bdark%2Broast%26keywords%3Dcoffee%2Bpods%2Bdark%2Broast%26pd_rd_i%3DB0714N1BN5%26pd_rd_r%3Dd3dd3b3d-2842-44f8-9169-9c8c07c8d2d4%26pd_rd_w%3DkS08w%26pd_rd_wg%3D0jYFr%26pf_rd_p%3D2da95b6c-f59a-4699-bc43-d0ff036c6388%26pf_rd_r%3DAG5SJ6EDA2QQ3YTZWTSB%26qid%3D1750697099%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-1-6024b2a3-78e4-4fed-8fed-e1613be3bcce-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
B01H2AL8PQ,coffee pods dark roast,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3NDU4OTA1ODczMTU3NDIzOjE3NTA2OTcwOTk6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDE0MDg3MTQxODEwMjo6MTo6&url=%2FVictor-Allen-Coffee-Compatible-Brewers%2Fdp%2FB01H2AL8PQ%2Fref%3Dsxin_17_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.2da95b6c-f59a-4699-bc43-d0ff036c6388%253Aamzn1.sym.2da95b6c-f59a-4699-bc43-d0ff036c6388%26cv_ct_cx%3Dcoffee%2Bpods%2Bdark%2Broast%26keywords%3Dcoffee%2Bpods%2Bdark%2Broast%26pd_rd_i%3DB01H2AL8PQ%26pd_rd_r%3Dd3dd3b3d-2842-44f8-9169-9c8c07c8d2d4%26pd_rd_w%3DkS08w%26pd_rd_wg%3D0jYFr%26pf_rd_p%3D2da95b6c-f59a-4699-bc43-d0ff036c6388%26pf_rd_r%3DAG5SJ6EDA2QQ3YTZWTSB%26qid%3D1750697099%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-2-6024b2a3-78e4-4fed-8fed-e1613be3bcce-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
B071J3ZF26,coffee pods dark roast,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3NDU4OTA1ODczMTU3NDIzOjE3NTA2OTcwOTk6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDY3Nzk1MTQ5MTgwMjo6Mjo6&url=%2FStarbucks-Sumatra-Single-Coffee-Brewers%2Fdp%2FB071J3ZF26%2Fref%3Dsxin_17_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.2da95b6c-f59a-4699-bc43-d0ff036c6388%253Aamzn1.sym.2da95b6c-f59a-4699-bc43-d0ff036c6388%26cv_ct_cx%3Dcoffee%2Bpods%2Bdark%2Broast%26keywords%3Dcoffee%2Bpods%2Bdark%2Broast%26pd_rd_i%3DB071J3ZF26%26pd_rd_r%3Dd3dd3b3d-2842-44f8-9169-9c8c07c8d2d4%26pd_rd_w%3DkS08w%26pd_rd_wg%3D0jYFr%26pf_rd_p%3D2da95b6c-f59a-4699-bc43-d0ff036c6388%26pf_rd_r%3DAG5SJ6EDA2QQ3YTZWTSB%26qid%3D1750697099%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-3-6024b2a3-78e4-4fed-8fed-e1613be3bcce-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
B07Z9PPYSH,coffee pods dark roast,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3NDU4OTA1ODczMTU3NDIzOjE3NTA2OTcwOTk6c3Bfc2VhcmNoX3RoZW1hdGljOjIwMDAyNjMxMTA5NTI4MTo6Mzo6&url=%2FRoast-Ridge-Single-Flavored-Variety%2Fdp%2FB07Z9PPYSH%2Fref%3Dsxin_17_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.2da95b6c-f59a-4699-bc43-d0ff036c6388%253Aamzn1.sym.2da95b6c-f59a-4699-bc43-d0ff036c6388%26cv_ct_cx%3Dcoffee%2Bpods%2Bdark%2Broast%26keywords%3Dcoffee%2Bpods%2Bdark%2Broast%26pd_rd_i%3DB07Z9PPYSH%26pd_rd_r%3Dd3dd3b3d-2842-44f8-9169-9c8c07c8d2d4%26pd_rd_w%3DkS08w%26pd_rd_wg%3D0jYFr%26pf_rd_p%3D2da95b6c-f59a-4699-bc43-d0ff036c6388%26pf_rd_r%3DAG5SJ6EDA2QQ3YTZWTSB%26qid%3D1750697099%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-4-6024b2a3-78e4-4fed-8fed-e1613be3bcce-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
B09G4M8LDF,coffee pods dark roast,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3NDU4OTA1ODczMTU3NDIzOjE3NTA2OTcwOTk6c3Bfc2VhcmNoX3RoZW1hdGljOjIwMDAyNTkyMjkzODQ5ODo6NDo6&url=%2FCommunity-Coffee-Espresso-Compatible-Brewers%2Fdp%2FB09G4M8LDF%2Fref%3Dsxin_17_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.2da95b6c-f59a-4699-bc43-d0ff036c6388%253Aamzn1.sym.2da95b6c-f59a-4699-bc43-d0ff036c6388%26cv_ct_cx%3Dcoffee%2Bpods%2Bdark%2Broast%26keywords%3Dcoffee%2Bpods%2Bdark%2Broast%26pd_rd_i%3DB09G4M8LDF%26pd_rd_r%3Dd3dd3b3d-2842-44f8-9169-9c8c07c8d2d4%26pd_rd_w%3DkS08w%26pd_rd_wg%3D0jYFr%26pf_rd_p%3D2da95b6c-f59a-4699-bc43-d0ff036c6388%26pf_rd_r%3DAG5SJ6EDA2QQ3YTZWTSB%26qid%3D1750697099%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-5-6024b2a3-78e4-4fed-8fed-e1613be3bcce-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
B08Q8QSMBY,coffee pods dark roast,https://www.amazon.com/Tim-Hortons-Single-Serve-Compatible-Brewers/dp/B08Q8QSMBY/ref=sr_1_4?dib=eyJ2IjoiMSJ9.hTWWcrQov8TQgbJ-hbG1SvsYu740ZnOwwApDOu-YtPWuvyxxrf4k573SOZAOWog5zT0lKU4N7yzbAXUI21qcdmRSHKDw9IFwb8IAgO6rA4paEX362j36yprG3-N6sKLOApK5ujMyvbo480iwmWVytRgvRMpz4sI1-5kyBEufeAVyvaiPrvI7HAgjAnU3udEhw5gCmzc1nnfRE8c6hcWOVzLLUFzxT6vPzFe6ly8SjmnnwE6blgZ0uaY220aaVZu2RBl8zAOFP-6S4HT7KMfuS55OG0Ji7XlrR_1EtvNIhMQ.rMdFr1xYXUn_RAUSWddzcWG7dSAe_hNAci8X0GIZpcc&dib_tag=se&keywords=coffee+pods+dark+roast&qid=1750697099&sr=8-4
B00I5FWWPI,coffee pods dark roast,https://www.amazon.com/Green-Mountain-Coffee-Roasters-Single-Serve/dp/B00I5FWWPI/ref=sr_1_5?dib=eyJ2IjoiMSJ9.hTWWcrQov8TQgbJ-hbG1SvsYu740ZnOwwApDOu-YtPWuvyxxrf4k573SOZAOWog5zT0lKU4N7yzbAXUI21qcdmRSHKDw9IFwb8IAgO6rA4paEX362j36yprG3-N6sKLOApK5ujMyvbo480iwmWVytRgvRMpz4sI1-5kyBEufeAVyvaiPrvI7HAgjAnU3udEhw5gCmzc1nnfRE8c6hcWOVzLLUFzxT6vPzFe6ly8SjmnnwE6blgZ0uaY220aaVZu2RBl8zAOFP-6S4HT7KMfuS55OG0Ji7XlrR_1EtvNIhMQ.rMdFr1xYXUn_RAUSWddzcWG7dSAe_hNAci8X0GIZpcc&dib_tag=se&keywords=coffee+pods+dark+roast&qid=1750697099&sr=8-5
B09S2H1SDP,coffee pods dark roast,https://www.amazon.com/Original-Donut-Shop-Coffee-Single-Serve/dp/B09S2H1SDP/ref=sr_1_6?dib=eyJ2IjoiMSJ9.hTWWcrQov8TQgbJ-hbG1SvsYu740ZnOwwApDOu-YtPWuvyxxrf4k573SOZAOWog5zT0lKU4N7yzbAXUI21qcdmRSHKDw9IFwb8IAgO6rA4paEX362j36yprG3-N6sKLOApK5ujMyvbo480iwmWVytRgvRMpz4sI1-5kyBEufeAVyvaiPrvI7HAgjAnU3udEhw5gCmzc1nnfRE8c6hcWOVzLLUFzxT6vPzFe6ly8SjmnnwE6blgZ0uaY220aaVZu2RBl8zAOFP-6S4HT7KMfuS55OG0Ji7XlrR_1EtvNIhMQ.rMdFr1xYXUn_RAUSWddzcWG7dSAe_hNAci8X0GIZpcc&dib_tag=se&keywords=coffee+pods+dark+roast&qid=1750697099&sr=8-6
B00CAWEJCG,coffee pods dark roast,https://www.amazon.com/Folgers-Coffee-Keurig-Brewers-12-Count/dp/B00CAWEJCG/ref=sr_1_7?dib=eyJ2IjoiMSJ9.hTWWcrQov8TQgbJ-hbG1SvsYu740ZnOwwApDOu-YtPWuvyxxrf4k573SOZAOWog5zT0lKU4N7yzbAXUI21qcdmRSHKDw9IFwb8IAgO6rA4paEX362j36yprG3-N6sKLOApK5ujMyvbo480iwmWVytRgvRMpz4sI1-5kyBEufeAVyvaiPrvI7HAgjAnU3udEhw5gCmzc1nnfRE8c6hcWOVzLLUFzxT6vPzFe6ly8SjmnnwE6blgZ0uaY220aaVZu2RBl8zAOFP-6S4HT7KMfuS55OG0Ji7XlrR_1EtvNIhMQ.rMdFr1xYXUn_RAUSWddzcWG7dSAe_hNAci8X0GIZpcc&dib_tag=se&keywords=coffee+pods+dark+roast&qid=1750697099&sr=8-7
B08NDPQ3QR,coffee pods dark roast,https://www.amazon.com/Black-Pointe-Bay-Coffee-Brewers/dp/B08NDPQ3QR/ref=sr_1_8?dib=eyJ2IjoiMSJ9.hTWWcrQov8TQgbJ-hbG1SvsYu740ZnOwwApDOu-YtPWuvyxxrf4k573SOZAOWog5zT0lKU4N7yzbAXUI21qcdmRSHKDw9IFwb8IAgO6rA4paEX362j36yprG3-N6sKLOApK5ujMyvbo480iwmWVytRgvRMpz4sI1-5kyBEufeAVyvaiPrvI7HAgjAnU3udEhw5gCmzc1nnfRE8c6hcWOVzLLUFzxT6vPzFe6ly8SjmnnwE6blgZ0uaY220aaVZu2RBl8zAOFP-6S4HT7KMfuS55OG0Ji7XlrR_1EtvNIhMQ.rMdFr1xYXUn_RAUSWddzcWG7dSAe_hNAci8X0GIZpcc&dib_tag=se&keywords=coffee+pods+dark+roast&qid=1750697099&sr=8-8
B0773T3B2B,coffee pods dark roast,https://www.amazon.com/Don-Franciscos-French-Roast-Coffee/dp/B0773T3B2B/ref=sr_1_9?dib=eyJ2IjoiMSJ9.hTWWcrQov8TQgbJ-hbG1SvsYu740ZnOwwApDOu-YtPWuvyxxrf4k573SOZAOWog5zT0lKU4N7yzbAXUI21qcdmRSHKDw9IFwb8IAgO6rA4paEX362j36yprG3-N6sKLOApK5ujMyvbo480iwmWVytRgvRMpz4sI1-5kyBEufeAVyvaiPrvI7HAgjAnU3udEhw5gCmzc1nnfRE8c6hcWOVzLLUFzxT6vPzFe6ly8SjmnnwE6blgZ0uaY220aaVZu2RBl8zAOFP-6S4HT7KMfuS55OG0Ji7XlrR_1EtvNIhMQ.rMdFr1xYXUn_RAUSWddzcWG7dSAe_hNAci8X0GIZpcc&dib_tag=se&keywords=coffee+pods+dark+roast&qid=1750697099&sr=8-9
B0752GGQG2,coffee pods dark roast,https://www.amazon.com/Nespresso-Capsules-Original-Arpeggio-Intenso/dp/B0752GGQG2/ref=sr_1_10?dib=eyJ2IjoiMSJ9.hTWWcrQov8TQgbJ-hbG1SvsYu740ZnOwwApDOu-YtPWuvyxxrf4k573SOZAOWog5zT0lKU4N7yzbAXUI21qcdmRSHKDw9IFwb8IAgO6rA4paEX362j36yprG3-N6sKLOApK5ujMyvbo480iwmWVytRgvRMpz4sI1-5kyBEufeAVyvaiPrvI7HAgjAnU3udEhw5gCmzc1nnfRE8c6hcWOVzLLUFzxT6vPzFe6ly8SjmnnwE6blgZ0uaY220aaVZu2RBl8zAOFP-6S4HT7KMfuS55OG0Ji7XlrR_1EtvNIhMQ.rMdFr1xYXUn_RAUSWddzcWG7dSAe_hNAci8X0GIZpcc&dib_tag=se&keywords=coffee+pods+dark+roast&qid=1750697099&sr=8-10
B06VWK65H8,coffee pods dark roast,https://www.amazon.com/Peets-Coffee-American-Coffees-Flavorful/dp/B06VWK65H8/ref=sr_1_11?dib=eyJ2IjoiMSJ9.hTWWcrQov8TQgbJ-hbG1SvsYu740ZnOwwApDOu-YtPWuvyxxrf4k573SOZAOWog5zT0lKU4N7yzbAXUI21qcdmRSHKDw9IFwb8IAgO6rA4paEX362j36yprG3-N6sKLOApK5ujMyvbo480iwmWVytRgvRMpz4sI1-5kyBEufeAVyvaiPrvI7HAgjAnU3udEhw5gCmzc1nnfRE8c6hcWOVzLLUFzxT6vPzFe6ly8SjmnnwE6blgZ0uaY220aaVZu2RBl8zAOFP-6S4HT7KMfuS55OG0Ji7XlrR_1EtvNIhMQ.rMdFr1xYXUn_RAUSWddzcWG7dSAe_hNAci8X0GIZpcc&dib_tag=se&keywords=coffee+pods+dark+roast&qid=1750697099&sr=8-11
B07YF6B15Y,coffee pods dark roast,https://www.amazon.com/Bustelo-Coffee-Espresso-Keurig-Makers/dp/B07YF6B15Y/ref=sr_1_12?dib=eyJ2IjoiMSJ9.hTWWcrQov8TQgbJ-hbG1SvsYu740ZnOwwApDOu-YtPWuvyxxrf4k573SOZAOWog5zT0lKU4N7yzbAXUI21qcdmRSHKDw9IFwb8IAgO6rA4paEX362j36yprG3-N6sKLOApK5ujMyvbo480iwmWVytRgvRMpz4sI1-5kyBEufeAVyvaiPrvI7HAgjAnU3udEhw5gCmzc1nnfRE8c6hcWOVzLLUFzxT6vPzFe6ly8SjmnnwE6blgZ0uaY220aaVZu2RBl8zAOFP-6S4HT7KMfuS55OG0Ji7XlrR_1EtvNIhMQ.rMdFr1xYXUn_RAUSWddzcWG7dSAe_hNAci8X0GIZpcc&dib_tag=se&keywords=coffee+pods+dark+roast&qid=1750697099&sr=8-12
B07QPBSBW6,coffee pods dark roast,https://www.amazon.com/Community-Coffee-Roast-Signature-Blend/dp/B07QPBSBW6/ref=sr_1_13?dib=eyJ2IjoiMSJ9.hTWWcrQov8TQgbJ-hbG1SvsYu740ZnOwwApDOu-YtPWuvyxxrf4k573SOZAOWog5zT0lKU4N7yzbAXUI21qcdmRSHKDw9IFwb8IAgO6rA4paEX362j36yprG3-N6sKLOApK5ujMyvbo480iwmWVytRgvRMpz4sI1-5kyBEufeAVyvaiPrvI7HAgjAnU3udEhw5gCmzc1nnfRE8c6hcWOVzLLUFzxT6vPzFe6ly8SjmnnwE6blgZ0uaY220aaVZu2RBl8zAOFP-6S4HT7KMfuS55OG0Ji7XlrR_1EtvNIhMQ.rMdFr1xYXUn_RAUSWddzcWG7dSAe_hNAci8X0GIZpcc&dib_tag=se&keywords=coffee+pods+dark+roast&qid=1750697099&sr=8-13
B08Q8PGKDY,coffee pods dark roast,https://www.amazon.com/Tim-Hortons-Single-Serve-Compatible-Brewers/dp/B08Q8PGKDY/ref=sr_1_14?dib=eyJ2IjoiMSJ9.hTWWcrQov8TQgbJ-hbG1SvsYu740ZnOwwApDOu-YtPWuvyxxrf4k573SOZAOWog5zT0lKU4N7yzbAXUI21qcdmRSHKDw9IFwb8IAgO6rA4paEX362j36yprG3-N6sKLOApK5ujMyvbo480iwmWVytRgvRMpz4sI1-5kyBEufeAVyvaiPrvI7HAgjAnU3udEhw5gCmzc1nnfRE8c6hcWOVzLLUFzxT6vPzFe6ly8SjmnnwE6blgZ0uaY220aaVZu2RBl8zAOFP-6S4HT7KMfuS55OG0Ji7XlrR_1EtvNIhMQ.rMdFr1xYXUn_RAUSWddzcWG7dSAe_hNAci8X0GIZpcc&dib_tag=se&keywords=coffee+pods+dark+roast&qid=1750697099&sr=8-14
B07QWTJZKH,coffee pods dark roast,https://www.amazon.com/Illy-Intense-All-Natural-Preservatives-Machines/dp/B07QWTJZKH/ref=sr_1_15?dib=eyJ2IjoiMSJ9.hTWWcrQov8TQgbJ-hbG1SvsYu740ZnOwwApDOu-YtPWuvyxxrf4k573SOZAOWog5zT0lKU4N7yzbAXUI21qcdmRSHKDw9IFwb8IAgO6rA4paEX362j36yprG3-N6sKLOApK5ujMyvbo480iwmWVytRgvRMpz4sI1-5kyBEufeAVyvaiPrvI7HAgjAnU3udEhw5gCmzc1nnfRE8c6hcWOVzLLUFzxT6vPzFe6ly8SjmnnwE6blgZ0uaY220aaVZu2RBl8zAOFP-6S4HT7KMfuS55OG0Ji7XlrR_1EtvNIhMQ.rMdFr1xYXUn_RAUSWddzcWG7dSAe_hNAci8X0GIZpcc&dib_tag=se&keywords=coffee+pods+dark+roast&qid=1750697099&sr=8-15
B0788C3NGD,coffee pods dark roast,https://www.amazon.com/Starbucks-French-Single-Coffee-Brewers/dp/B0788C3NGD/ref=sr_1_16?dib=eyJ2IjoiMSJ9.hTWWcrQov8TQgbJ-hbG1SvsYu740ZnOwwApDOu-YtPWuvyxxrf4k573SOZAOWog5zT0lKU4N7yzbAXUI21qcdmRSHKDw9IFwb8IAgO6rA4paEX362j36yprG3-N6sKLOApK5ujMyvbo480iwmWVytRgvRMpz4sI1-5kyBEufeAVyvaiPrvI7HAgjAnU3udEhw5gCmzc1nnfRE8c6hcWOVzLLUFzxT6vPzFe6ly8SjmnnwE6blgZ0uaY220aaVZu2RBl8zAOFP-6S4HT7KMfuS55OG0Ji7XlrR_1EtvNIhMQ.rMdFr1xYXUn_RAUSWddzcWG7dSAe_hNAci8X0GIZpcc&dib_tag=se&keywords=coffee+pods+dark+roast&qid=1750697099&sr=8-16
B09WJ74DK9,coffee pods dark roast,https://www.amazon.com/Peets-Coffee-Roast-Keurig-Brewers/dp/B09WJ74DK9/ref=sr_1_17?dib=eyJ2IjoiMSJ9.hTWWcrQov8TQgbJ-hbG1SvsYu740ZnOwwApDOu-YtPWuvyxxrf4k573SOZAOWog5zT0lKU4N7yzbAXUI21qcdmRSHKDw9IFwb8IAgO6rA4paEX362j36yprG3-N6sKLOApK5ujMyvbo480iwmWVytRgvRMpz4sI1-5kyBEufeAVyvaiPrvI7HAgjAnU3udEhw5gCmzc1nnfRE8c6hcWOVzLLUFzxT6vPzFe6ly8SjmnnwE6blgZ0uaY220aaVZu2RBl8zAOFP-6S4HT7KMfuS55OG0Ji7XlrR_1EtvNIhMQ.rMdFr1xYXUn_RAUSWddzcWG7dSAe_hNAci8X0GIZpcc&dib_tag=se&keywords=coffee+pods+dark+roast&qid=1750697099&sr=8-17
B07CFD96ZY,coffee pods dark roast,https://www.amazon.com/McCafe-French-Roast-K-Cups-Count/dp/B07CFD96ZY/ref=sr_1_18?dib=eyJ2IjoiMSJ9.hTWWcrQov8TQgbJ-hbG1SvsYu740ZnOwwApDOu-YtPWuvyxxrf4k573SOZAOWog5zT0lKU4N7yzbAXUI21qcdmRSHKDw9IFwb8IAgO6rA4paEX362j36yprG3-N6sKLOApK5ujMyvbo480iwmWVytRgvRMpz4sI1-5kyBEufeAVyvaiPrvI7HAgjAnU3udEhw5gCmzc1nnfRE8c6hcWOVzLLUFzxT6vPzFe6ly8SjmnnwE6blgZ0uaY220aaVZu2RBl8zAOFP-6S4HT7KMfuS55OG0Ji7XlrR_1EtvNIhMQ.rMdFr1xYXUn_RAUSWddzcWG7dSAe_hNAci8X0GIZpcc&dib_tag=se&keywords=coffee+pods+dark+roast&qid=1750697099&sr=8-18
B0BW1VK9SK,coffee pods dark roast,https://www.amazon.com/Community-Coffee-Espresso-Compatible-Brewers/dp/B0BW1VK9SK/ref=sr_1_19?dib=eyJ2IjoiMSJ9.hTWWcrQov8TQgbJ-hbG1SvsYu740ZnOwwApDOu-YtPWuvyxxrf4k573SOZAOWog5zT0lKU4N7yzbAXUI21qcdmRSHKDw9IFwb8IAgO6rA4paEX362j36yprG3-N6sKLOApK5ujMyvbo480iwmWVytRgvRMpz4sI1-5kyBEufeAVyvaiPrvI7HAgjAnU3udEhw5gCmzc1nnfRE8c6hcWOVzLLUFzxT6vPzFe6ly8SjmnnwE6blgZ0uaY220aaVZu2RBl8zAOFP-6S4HT7KMfuS55OG0Ji7XlrR_1EtvNIhMQ.rMdFr1xYXUn_RAUSWddzcWG7dSAe_hNAci8X0GIZpcc&dib_tag=se&keywords=coffee+pods+dark+roast&qid=1750697099&sr=8-19
B0CZF5YKBX,coffee pods dark roast,https://www.amazon.com/Original-Donut-Shop-Keurig-Single-Serve/dp/B0CZF5YKBX/ref=sr_1_20?dib=eyJ2IjoiMSJ9.hTWWcrQov8TQgbJ-hbG1SvsYu740ZnOwwApDOu-YtPWuvyxxrf4k573SOZAOWog5zT0lKU4N7yzbAXUI21qcdmRSHKDw9IFwb8IAgO6rA4paEX362j36yprG3-N6sKLOApK5ujMyvbo480iwmWVytRgvRMpz4sI1-5kyBEufeAVyvaiPrvI7HAgjAnU3udEhw5gCmzc1nnfRE8c6hcWOVzLLUFzxT6vPzFe6ly8SjmnnwE6blgZ0uaY220aaVZu2RBl8zAOFP-6S4HT7KMfuS55OG0Ji7XlrR_1EtvNIhMQ.rMdFr1xYXUn_RAUSWddzcWG7dSAe_hNAci8X0GIZpcc&dib_tag=se&keywords=coffee+pods+dark+roast&qid=1750697099&sr=8-20
B0DHJBGL5X,coffee pods dark roast,https://www.amazon.com/Green-Mountain-Coffee-Roasters-Espresso/dp/B0DHJBGL5X/ref=sr_1_21?dib=eyJ2IjoiMSJ9.hTWWcrQov8TQgbJ-hbG1SvsYu740ZnOwwApDOu-YtPWuvyxxrf4k573SOZAOWog5zT0lKU4N7yzbAXUI21qcdmRSHKDw9IFwb8IAgO6rA4paEX362j36yprG3-N6sKLOApK5ujMyvbo480iwmWVytRgvRMpz4sI1-5kyBEufeAVyvaiPrvI7HAgjAnU3udEhw5gCmzc1nnfRE8c6hcWOVzLLUFzxT6vPzFe6ly8SjmnnwE6blgZ0uaY220aaVZu2RBl8zAOFP-6S4HT7KMfuS55OG0Ji7XlrR_1EtvNIhMQ.rMdFr1xYXUn_RAUSWddzcWG7dSAe_hNAci8X0GIZpcc&dib_tag=se&keywords=coffee+pods+dark+roast&qid=1750697099&sr=8-21
B0D8K2KCKQ,coffee pods dark roast,https://www.amazon.com/Pick-Me-Up-French-96-Count/dp/B0D8K2KCKQ/ref=sr_1_22?dib=eyJ2IjoiMSJ9.hTWWcrQov8TQgbJ-hbG1SvsYu740ZnOwwApDOu-YtPWuvyxxrf4k573SOZAOWog5zT0lKU4N7yzbAXUI21qcdmRSHKDw9IFwb8IAgO6rA4paEX362j36yprG3-N6sKLOApK5ujMyvbo480iwmWVytRgvRMpz4sI1-5kyBEufeAVyvaiPrvI7HAgjAnU3udEhw5gCmzc1nnfRE8c6hcWOVzLLUFzxT6vPzFe6ly8SjmnnwE6blgZ0uaY220aaVZu2RBl8zAOFP-6S4HT7KMfuS55OG0Ji7XlrR_1EtvNIhMQ.rMdFr1xYXUn_RAUSWddzcWG7dSAe_hNAci8X0GIZpcc&dib_tag=se&keywords=coffee+pods+dark+roast&qid=1750697099&sr=8-22
B00KF4WFKO,coffee pods dark roast,https://www.amazon.com/Eight-Clock-Coffee-Italian-Keurig/dp/B00KF4WFKO/ref=sr_1_23?dib=eyJ2IjoiMSJ9.hTWWcrQov8TQgbJ-hbG1SvsYu740ZnOwwApDOu-YtPWuvyxxrf4k573SOZAOWog5zT0lKU4N7yzbAXUI21qcdmRSHKDw9IFwb8IAgO6rA4paEX362j36yprG3-N6sKLOApK5ujMyvbo480iwmWVytRgvRMpz4sI1-5kyBEufeAVyvaiPrvI7HAgjAnU3udEhw5gCmzc1nnfRE8c6hcWOVzLLUFzxT6vPzFe6ly8SjmnnwE6blgZ0uaY220aaVZu2RBl8zAOFP-6S4HT7KMfuS55OG0Ji7XlrR_1EtvNIhMQ.rMdFr1xYXUn_RAUSWddzcWG7dSAe_hNAci8X0GIZpcc&dib_tag=se&keywords=coffee+pods+dark+roast&qid=1750697099&sr=8-23
B07SBHTD3N,coffee pods dark roast,https://www.amazon.com/Tim-Hortons-Single-Coffee-72-Count/dp/B07SBHTD3N/ref=sr_1_24?dib=eyJ2IjoiMSJ9.hTWWcrQov8TQgbJ-hbG1SvsYu740ZnOwwApDOu-YtPWuvyxxrf4k573SOZAOWog5zT0lKU4N7yzbAXUI21qcdmRSHKDw9IFwb8IAgO6rA4paEX362j36yprG3-N6sKLOApK5ujMyvbo480iwmWVytRgvRMpz4sI1-5kyBEufeAVyvaiPrvI7HAgjAnU3udEhw5gCmzc1nnfRE8c6hcWOVzLLUFzxT6vPzFe6ly8SjmnnwE6blgZ0uaY220aaVZu2RBl8zAOFP-6S4HT7KMfuS55OG0Ji7XlrR_1EtvNIhMQ.rMdFr1xYXUn_RAUSWddzcWG7dSAe_hNAci8X0GIZpcc&dib_tag=se&keywords=coffee+pods+dark+roast&qid=1750697099&sr=8-24
B07JFLL3HC,coffee pods dark roast,https://www.amazon.com/Coffee-Cups-Brewers-Variety-Sampler/dp/B07JFLL3HC/ref=sr_1_25?dib=eyJ2IjoiMSJ9.hTWWcrQov8TQgbJ-hbG1SvsYu740ZnOwwApDOu-YtPWuvyxxrf4k573SOZAOWog5zT0lKU4N7yzbAXUI21qcdmRSHKDw9IFwb8IAgO6rA4paEX362j36yprG3-N6sKLOApK5ujMyvbo480iwmWVytRgvRMpz4sI1-5kyBEufeAVyvaiPrvI7HAgjAnU3udEhw5gCmzc1nnfRE8c6hcWOVzLLUFzxT6vPzFe6ly8SjmnnwE6blgZ0uaY220aaVZu2RBl8zAOFP-6S4HT7KMfuS55OG0Ji7XlrR_1EtvNIhMQ.rMdFr1xYXUn_RAUSWddzcWG7dSAe_hNAci8X0GIZpcc&dib_tag=se&keywords=coffee+pods+dark+roast&qid=1750697099&sr=8-25
B00N0JHZWE,coffee pods dark roast,https://www.amazon.com/Two-Rivers-Compatible-Brewers-Sampler/dp/B00N0JHZWE/ref=sr_1_26?dib=eyJ2IjoiMSJ9.hTWWcrQov8TQgbJ-hbG1SvsYu740ZnOwwApDOu-YtPWuvyxxrf4k573SOZAOWog5zT0lKU4N7yzbAXUI21qcdmRSHKDw9IFwb8IAgO6rA4paEX362j36yprG3-N6sKLOApK5ujMyvbo480iwmWVytRgvRMpz4sI1-5kyBEufeAVyvaiPrvI7HAgjAnU3udEhw5gCmzc1nnfRE8c6hcWOVzLLUFzxT6vPzFe6ly8SjmnnwE6blgZ0uaY220aaVZu2RBl8zAOFP-6S4HT7KMfuS55OG0Ji7XlrR_1EtvNIhMQ.rMdFr1xYXUn_RAUSWddzcWG7dSAe_hNAci8X0GIZpcc&dib_tag=se&keywords=coffee+pods+dark+roast&qid=1750697099&sr=8-26
